0.8382	-1.1847	0.70257924	1.40351409	0
-1.9782	1.1715	3.91327524	1.37241225	0
1.0265	0.7845	1.05370225	0.61544025	0
1.2331	-1.174	1.52053561	1.378276	0
0.2877	0.8648	0.08277129	0.74787904	1
1.1745	0.3032	1.37945025	0.09193024	1
-0.903	-2.8782	0.815409	8.28403524	0
0.0769	-0.7477	0.00591361	0.55905529	1
0.2539	0.6537	0.06446521	0.42732369	1
-0.5902	1.302	0.34833604	1.695204	0
0.8382	-1.6433	0.70257924	2.70043489	0
-0.8487	-0.7249	0.72029169	0.52548001	1
0.6753	0.8189	0.45603009	0.67059721	1
1.0641	1.5574	1.13230881	2.42549476	0
1.0399	-0.7654	1.08139201	0.58583716	0
2.1274	2.1193	4.52583076	4.49143249	0
1.6786	0.5083	2.81769796	0.25836889	0
-1.393	1.734	1.940449	3.006756	0
1.6219	0.0252	2.63055961	0.00063504	0
-0.7839	-0.4522	0.61449921	0.20448484	1
-0.3969	0.9817	0.15752961	0.96373489	1
0.2042	-0.4343	0.04169764	0.18861649	1
0.5876	-2.1989	0.34527376	4.83516121	0
1.9387	-1.4517	3.75855769	2.10743289	0
1.3023	0.418	1.69598529	0.174724	0
-0.4277	-0.1486	0.18292729	0.02208196	1
-1.714	-1.611	2.937796	2.595321	0
0.8747	1.5835	0.76510009	2.50747225	0
-0.1946	-0.3909	0.03786916	0.15280281	1
1.6343	0.1338	2.67093649	0.01790244	0
-0.7015	0.3884	0.49210225	0.15085456	1
2.0039	0.2474	4.01561521	0.06120676	0
0.6381	-0.842	0.40717161	0.708964	1
0.1499	-0.8706	0.02247001	0.75794436	1
-0.2909	-0.7293	0.08462281	0.53187849	1
0.8622	1.1126	0.74338884	1.23787876	0
-2.1006	1.0978	4.41252036	1.20516484	0
-1.1066	-0.2502	1.22456356	0.06260004	1
0.03	0.6909	0.0009	0.47734281	1
1.292	2.288	1.669264	5.234944	0
0.5796	-0.7306	0.33593616	0.53377636	1
-0.24	0.3718	0.0576	0.13823524	1
1.7786	0.8148	3.16341796	0.66389904	0
-1.9055	-0.4146	3.63093025	0.17189316	0
-0.1584	0.7154	0.02509056	0.51179716	1
0.2686	-1.4562	0.07214596	2.12051844	0
0.569	1.3545	0.323761	1.83467025	0
-1.0883	0.6401	1.18439689	0.40972801	0
0.1502	0.2417	0.02256004	0.05841889	1
-0.7563	-0.0786	0.57198969	0.00617796	1
-0.2895	1.0282	0.08381025	1.05719524	1
0.0185	-1.1808	0.00034225	1.39428864	1
-0.7787	0.3011	0.60637369	0.09066121	1
-0.2021	-0.8349	0.04084441	0.69705801	1
0.8802	0.7288	0.77475204	0.53114944	1
0.7834	0.2523	0.61371556	0.06365529	1
-0.839	-1.1717	0.703921	1.37288089	0
-0.9135	0.6076	0.83448225	0.36917776	1
0.4441	0.2183	0.19722481	0.04765489	1
-2.3919	0.4307	5.72118561	0.18550249	0
-0.6826	0.2456	0.46594276	0.06031936	1
2.4723	-1.5988	6.11226729	2.55616144	0
-2.0892	-0.9283	4.36475664	0.86174089	0
-0.0504	-0.5001	0.00254016	0.25010001	1
-1.3567	0.5777	1.84063489	0.33373729	0
-0.5918	0.1742	0.35022724	0.03034564	1
0.0479	0.0058	0.00229441	0.00003364	1
-1.1948	0.7393	1.42754704	0.54656449	0
-1.0552	-0.4163	1.11344704	0.17330569	1
-0.8183	0.0873	0.66961489	0.00762129	1
0.4684	-0.0216	0.21939856	0.00046656	1
-1.2621	0.0845	1.59289641	0.00714025	0
0.087	0.0751	0.007569	0.00564001	1
1.4254	0.337	2.03176516	0.113569	0
-1.1202	-1.6432	1.25484804	2.70010624	0
1.6448	1.1132	2.70536704	1.23921424	0
-0.7286	1.269	0.53085796	1.610361	0
-1.4362	-0.2894	2.06267044	0.08375236	0
0.6453	-0.0143	0.41641209	0.00020449	1
-0.5726	1.3333	0.32787076	1.77768889	0
-1.1477	0.8259	1.31721529	0.68211081	0
-0.698	-1.3424	0.487204	1.80203776	0
-1.183	0.0698	1.399489	0.00487204	1
-1.5204	1.1796	2.31161616	1.39145616	0
1.439	-0.2619	2.070721	0.06859161	0
0.2795	-2.6825	0.07812025	7.19580625	0
0.3086	-1.1239	0.09523396	1.26315121	1
2.0494	0.0413	4.20004036	0.00170569	0
2.0226	1.4264	4.09091076	2.03461696	0
0.6518	0.9004	0.42484324	0.81072016	1
-0.3222	-0.457	0.10381284	0.208849	1
0.2616	1.6824	0.06843456	2.83046976	0
0.6374	0.8145	0.40627876	0.66341025	1
1.2503	-1.3013	1.56325009	1.69338169	0
0.369	0.8665	0.136161	0.75082225	1
-1.5932	-0.4846	2.53828624	0.23483716	0
-1.4291	-0.3748	2.04232681	0.14047504	0
-0.8399	0.5093	0.70543201	0.25938649	1
0.5465	0.8284	0.29866225	0.68624656	1
0.8406	-0.0765	0.70660836	0.00585225	1
-0.5434	-0.3611	0.29528356	0.13039321	1
-2.1063	0.2891	4.43649969	0.08357881	0
0.0477	-0.53	0.00227529	0.2809	1
-0.185	0.9482	0.034225	0.89908324	1
-0.2585	-0.4006	0.06682225	0.16048036	1
-0.2278	-1.6597	0.05189284	2.75460409	0
-0.1461	-0.9153	0.02134521	0.83777409	1
-1.777	-1.3726	3.157729	1.88403076	0
1.0801	-0.3879	1.16661601	0.15046641	1
-0.13	-0.7575	0.0169	0.57380625	1
-0.2469	0.6165	0.06095961	0.38007225	1
0.9496	-0.3755	0.90174016	0.14100025	1
0.6996	-1.0343	0.48944016	1.06977649	0
0.7479	0.7344	0.55935441	0.53934336	1
1.1014	-1.1114	1.21308196	1.23520996	0
1.173	1.1048	1.375929	1.22058304	0
1.8372	-0.5307	3.37530384	0.28164249	0
-0.6575	2.2756	0.43230625	5.17835536	0
-0.922	0.5772	0.850084	0.33315984	1
-0.2174	1.9764	0.04726276	3.90615696	0
-0.0573	1.0907	0.00328329	1.18962649	1
0.4948	-0.1557	0.24482704	0.02424249	1
-0.3061	0.1459	0.09369721	0.02128681	1
-0.951	0.2685	0.904401	0.07209225	1
-0.9462	-0.3465	0.89529444	0.12006225	1
0.9565	-1.0843	0.91489225	1.17570649	0
-0.4898	-0.2029	0.23990404	0.04116841	1
-1.0683	-1.4688	1.14126489	2.15737344	0
-2.0354	0.0814	4.14285316	0.00662596	0
1.6313	0.023	2.66113969	0.000529	0
-0.0118	0.4527	0.00013924	0.20493729	1
0.3485	-0.3907	0.12145225	0.15264649	1
-0.2964	0.3467	0.08785296	0.12020089	1
0.9422	0.638	0.88774084	0.407044	1
0.8889	-0.3808	0.79014321	0.14500864	1
1.9321	-1.1207	3.73301041	1.25596849	0
0.368	-0.0197	0.135424	0.00038809	1
-0.5705	-0.6823	0.32547025	0.46553329	1
1.2987	0.0918	1.68662169	0.00842724	0
0.9574	0.3992	0.91661476	0.15936064	1
0.1512	0.427	0.02286144	0.182329	1
-0.3977	-0.8756	0.15816529	0.76667536	1
1.6847	0.426	2.83821409	0.181476	0
-0.6535	0.563	0.42706225	0.316969	1
-0.0549	-2.2212	0.00301401	4.93372944	0
0.3951	-0.9128	0.15610401	0.83320384	1
0.4405	-0.3258	0.19404025	0.10614564	1
-0.3713	-1.4964	0.13786369	2.23921296	0
1.7415	1.3948	3.03282225	1.94546704	0
-1.0032	0.1305	1.00641024	0.01703025	1
-0.3118	0.6327	0.09721924	0.40030929	1
1.1277	0.6123	1.27170729	0.37491129	0
1.2171	0.0739	1.48133241	0.00546121	1
1.2618	-0.454	1.59213924	0.206116	0
0.4735	0.5057	0.22420225	0.25573249	1
1.0712	-0.6041	1.14746944	0.36493681	0
-0.4912	-0.8548	0.24127744	0.73068304	1
-1.3172	0.6707	1.73501584	0.44983849	0
-1.0449	1.0711	1.09181601	1.14725521	0
-0.1016	-1.2151	0.01032256	1.47646801	1
-0.9899	1.7864	0.97990201	3.19122496	0
-1.2359	2.2776	1.52744881	5.18746176	0
-0.3831	-0.676	0.14676561	0.456976	1
-0.711	-1.8716	0.505521	3.50288656	0
0.873	-0.0324	0.762129	0.00104976	1
0.234	-0.2896	0.054756	0.08386816	1
-1.6857	-1.2221	2.84158449	1.49352841	0
-1.6066	0.3379	2.58116356	0.11417641	0
-0.9412	0.331	0.88585744	0.109561	1
0.1351	-2.0757	0.01825201	4.30853049	0
-0.2183	0.0069	0.04765489	0.00004761	1
1.6902	1.7219	2.85677604	2.96493961	0
0.6468	-2.6362	0.41835024	6.94955044	0
0.8562	1.1282	0.73307844	1.27283524	0
-0.5112	-1.107	0.26132544	1.225449	1
-2.1165	0.173	4.47957225	0.029929	0
2.9521	-0.8916	8.71489441	0.79495056	0
0.6588	0.7994	0.43401744	0.63904036	1
-1.3553	0.6473	1.83683809	0.41899729	0
-2.0335	0.8	4.13512225	0.64	0
-0.6661	0.5896	0.44368921	0.34762816	1
1.3001	-2.2503	1.69026001	5.06385009	0
0.0381	1.3146	0.00145161	1.72817316	0
0.2365	0.4011	0.05593225	0.16088121	1
0.7203	3.5114	0.51883209	12.32992996	0
-0.7186	-0.4045	0.51638596	0.16362025	1
1.3213	-0.518	1.74583369	0.268324	0
-0.5284	-0.3813	0.27920656	0.14538969	1
-0.654	-0.8155	0.427716	0.66504025	1
1.1758	-0.0271	1.38250564	0.00073441	1
-1.5349	-0.7934	2.35591801	0.62948356	0
-0.343	0.6504	0.117649	0.42302016	1
0.772	-0.4653	0.595984	0.21650409	1
1.2028	0.7177	1.44672784	0.51509329	0
0.645	0.6018	0.416025	0.36216324	1
-1.6704	-1.613	2.79023616	2.601769	0
0.8341	0.1759	0.69572281	0.03094081	1
0.9533	-1.6175	0.90878089	2.61630625	0
-0.4373	0.8969	0.19123129	0.80442961	1
0.5153	-0.0732	0.26553409	0.00535824	1
