0.3479	0.5368	1
1.5619	2.0675	0
-0.5703	-0.7479	1
0.5127	0.9475	1
0.068	2.2695	0
-1.5826	0.0122	0
0.3669	1.1191	1
-1.1882	0.477	0
0.4843	1.1668	0
-1.0078	-0.1322	1
-1.1218	1.0295	0
0.8867	-0.4767	1
-0.3039	0.6964	1
0.4237	-1.2465	0
-1.2446	-0.1865	0
-0.3205	-1.7556	0
-0.1257	-2.8002	0
-0.1425	0.2921	1
0.0199	0.6196	1
0.4518	-0.0972	1
1.5113	2.1248	0
-1.7187	0.9253	0
0.2895	-0.8539	1
-0.1698	1.2107	1
-2.2757	-0.7438	0
-0.4149	0.0848	1
-0.1182	-0.1131	1
-1.8857	-0.2834	0
-0.7989	0.7499	1
-0.3679	-0.1747	1
-1.3172	1.0277	0
-0.3677	-1.1082	1
-0.0079	2.8609	0
0.0079	1.071	1
-0.5899	-0.7967	1
0.9413	-1.1411	0
1.5899	-0.7768	0
-2.1258	-1.3086	0
0.9059	-0.6694	1
0.3121	-0.258	1
-1.7724	0.5919	0
-0.0638	0.3501	1
-0.1653	-0.3407	1
1.0332	-0.1403	1
0.0032	0.2313	1
-1.2044	0.256	0
-1.2261	0.3727	0
-0.2119	0.934	1
0.7551	-0.4215	1
-0.8789	-0.8161	1
-1.0567	0.3904	1
-0.8328	-1.5363	0
2.5054	0.1319	0
1.8423	-0.0801	0
-0.1084	0.9808	1
2.4201	0.5783	0
-0.7094	1.1139	0
-0.0538	-0.8818	1
1.4136	-0.6567	0
-0.4274	0.5543	1
-0.855	0.9641	0
0.0466	0.6644	1
-0.1121	1.8158	0
0.3341	1.1305	1
1.3028	0.8294	0
0.0871	1.4046	0
-1.4036	0.0732	0
-1.385	0.5888	0
0.0064	-0.2736	1
0.767	0.4747	1
-0.8932	-1.0835	0
-0.574	-3.2207	0
1.5272	1.2253	0
1.227	-0.3215	0
2.2511	1.0525	0
-1.0897	-0.1744	1
1.4766	-0.3716	0
-0.4213	0.812	1
-1.8378	2.2018	0
-0.9852	0.1159	1
-0.7877	1.8596	0
-0.8163	0.3632	1
0.1137	-0.6385	1
-0.1924	-1.2844	0
-0.8021	-1.9549	0
0.1148	-0.7669	1
0.2601	1.2526	0
0.3801	-0.781	1
-0.667	2.4032	0
-0.0585	0.1235	1
1.4013	0.3193	0
0.5366	0.3732	1
1.9855	-1.184	0
1.1691	-2.9794	0
0.0497	1.3073	0
1.4275	-0.3377	0
-0.0439	-1.1978	1
-0.095	-1.4832	0
-1.9289	-0.8771	0
-0.6738	-0.1664	1
2.1901	-1.0436	0
1.0226	1.0756	0
1.1809	1.0213	0
1.1592	0.4304	0
-1.6095	0.18	0
-0.681	0.3129	1
0.0595	-1.4676	0
0.6896	0.2431	1
1.2369	-0.1124	0
-0.2484	0.4975	1
-0.4334	0.6763	1
0.9927	-2.0367	0
1.7473	1.0159	0
0.168	1.542	0
0.1621	-0.5363	1
0.4273	0.3978	1
0.7936	-0.3963	1
0.4707	0.7915	1
0.8491	0.6382	1
0.5385	-0.1554	1
0.2345	-0.2793	1
0.3525	0.2422	1
-1.0241	0.0798	1
0.1964	0.5101	1
0.4173	0.0458	1
-0.6877	-0.1913	1
1.1616	-0.2504	1
-1.67	-0.6318	0
-0.0899	1.1966	1
-0.8277	0.2123	1
-0.003	0.4036	1
0.3834	-0.7355	1
0.119	0.5823	1
0.3855	-1.8915	0
0.8684	1.4811	0
-1.3137	0.2681	0
1.1195	0.3447	1
-0.722	0.8349	1
0.3133	-0.0561	1
-1.6509	1.0122	0
0.8423	-1.063	0
0.6974	0.1912	1
0.2835	-0.076	1
0.8726	-0.4232	1
-0.0919	-0.091	1
-1.3827	-0.0289	0
2.0542	0.095	0
2.2221	1.4476	0
0.0453	0.4949	1
-1.1546	0.3474	1
1.1349	-0.8944	0
-0.8224	-0.5267	1
-0.2694	-0.7759	1
0.6249	-0.367	1
1.4109	1.4061	0
0.372	-1.839	0
-0.747	0.5333	1
1.5797	-0.276	0
0.4272	-1.4076	0
0.6871	0.0205	1
0.883	0.2526	1
0.7653	0.2276	1
-0.5144	0.4258	1
1.2943	1.2752	0
-0.4385	-2.2238	0
0.5559	-0.7481	1
0.7423	0.4837	1
-0.35	0.418	1
1.724	-0.6795	0
-1.3687	-2.7335	0
-0.4503	-0.7575	1
0.5981	0.3848	1
-1.1952	-0.1	1
-0.2428	0.8793	1
0.4726	1.2759	0
-0.0755	-0.8957	1
1.0369	0.9893	0
-0.6283	-0.0759	1
-1.6678	0.5492	0
-0.0598	-1.568	0
1.5024	-0.7067	0
1.1734	-0.3355	1
-1.478	-1.7831	0
0.4282	-1.0841	1
-0.6843	0.5131	1
-0.3284	1.5253	0
-0.8625	-0.7832	1
0.6047	0.2185	1
0.4368	-1.4373	0
0.0666	1.8716	0
3.2542	-0.0882	0
-2.3264	1.213	0
0.0409	-0.5039	1
-0.3388	-0.4641	1
2.0122	1.8447	0
-0.0086	-1.6424	0
0.7146	1.0466	0
0.3751	0.817	1
-1.789	-1.1957	0
-0.2165	1.5251	0
2.0978	-0.7817	0
0.4898	0.7782	1
-0.3513	-0.0167	1
-1.3198	0.0638	0
1.0773	-0.1851	1
0.8543	-1.1534	0
-1.7087	-1.6682	0
0.324	0.2999	1
-1.5401	-2.4737	0
0.7613	0.6808	1
-0.3045	1.1378	1
2.1749	0.727	0
0.3252	-1.7431	0
0.3333	0.2688	1
-1.2672	0.5107	0
0.0702	-1.1195	1
-0.3954	0.6699	1
-0.3919	0.8752	1
-0.7466	0.3095	1
-1.7731	-0.7708	0
0.8349	0.4135	1
0.6384	0.2045	1
-0.6605	0.9514	1
0.5581	0.0556	1
-0.1547	0.9406	1
0.1736	-0.0597	1
-0.052	1.268	0
-2.5755	0.5751	0
-1.3355	0.4127	0
-0.6408	0.9487	1
1.5111	-0.8101	0
0.3877	0.0281	1
1.5722	-0.0614	0
-0.1573	-1.792	0
-0.4856	-1.138	0
0.9126	-0.2793	1
-0.2882	0.7985	1
-1.7562	-0.4246	0
1.359	-0.1904	0
1.5398	1.1494	0
-0.0064	1.307	0
0.5276	0.4481	1
0.4082	0.9478	1
1.2405	-0.5608	0
0.1845	-2.3753	0
-0.6791	-0.0426	1
-0.3154	0.5322	1
-0.3036	-0.0697	1
-0.0897	-0.0015	1
0.2843	0.7324	1
0.0379	-1.2874	0
-0.59	1.7534	0
-0.2358	1.0021	1
1.1241	1.4318	0
0.358	0.7314	1
-1.0011	-1.0165	0
1.1273	-0.899	0
-1.4238	-1.2302	0
-2.0535	-0.2295	0
0.6984	0.9927	1
1.979	-0.2724	0
-0.4958	-1.6774	0
1.0593	-0.2901	1
-0.8334	-2.577	0
0.7899	-0.3836	1
-1.1392	0.353	1
1.1777	-0.7549	0
0.4394	-0.8151	1
1.5694	0.6063	0
0.8097	0.7782	1
-0.573	-1.4651	0
-0.7011	-2.1448	0
0.3222	0.1621	1
-0.6516	1.2892	0
0.3691	1.0773	1
0.8891	0.1367	1
0.8592	-1.3097	0
-2.5762	0.3593	0
-2.2129	-1.249	0
-0.5356	-1.3145	0
0.3682	0.2448	1
1.3119	-0.4868	0
-1.1262	2.2445	0
-0.3025	-0.804	1
0.6984	0.0044	1
0.2161	-0.102	1
0.1974	0.0366	1
-0.0408	1.0561	1
1.3175	0.0584	0
-0.6388	1.1894	0
0.7805	2.4102	0
-0.6575	0.9748	1
1.3444	-0.5858	0
-0.1095	-0.6083	1
-0.396	-0.4328	1
-0.2114	0.8429	1
-0.4771	-0.5334	1
1.8399	-0.1149	0
-0.8477	0.3117	1
0.1654	1.0713	1
-0.7838	-0.8972	1
2.5227	-0.0122	0
0.4015	-1.1062	1
-0.3099	-0.0279	1
-0.6765	-0.1359	1
0.5831	-0.2178	1
-0.8039	-0.74	1
0.8254	-1.127	0
-0.6264	-0.8557	1
1.5493	-0.1037	0
0.9026	-1.1192	0
1.5342	-1.0511	0
-2.2774	-0.6907	0
-0.7264	-0.5436	1
-0.3999	-0.5007	1
0.3477	-0.4024	1
1.2204	2.8333	0
-1.0857	-1.1444	0
0.1402	0.4909	1
-0.3561	-0.2413	1
-1.0722	0.382	1
0.3059	0.902	1
-1.3444	0.0578	0
0.6623	-2.0239	0
2.2827	-0.603	0
-0.9523	-0.7408	1
-0.0045	-1.1939	1
0.1698	-0.9417	1
1.0147	0.3425	1
-0.5189	0.6449	1
-0.9048	1.0628	0
-0.9112	-0.3679	1
1.0519	0.2205	1
1.3353	-0.018	0
0.6241	1.9801	0
-0.8953	1.2268	0
-1.3604	-1.3585	0
-0.486	0.0765	1
-0.3438	0.1356	1
0.6352	0.8018	1
-0.7859	-0.158	1
1.4633	0.795	0
-0.3512	0.3979	1
-0.5724	0.6084	1
0.0532	1.1907	1
-0.6489	0.3438	1
-1.5526	-0.3128	0
-2.185	-0.3679	0
1.1951	0.131	1
-1.4744	-0.4059	0
-0.9451	0.544	1
-0.2475	-0.3292	1
1.1721	0.82	0
1.1298	0.8445	0
-0.4163	0.8112	1
0.434	0.4515	1
0.3546	-0.6813	1
-0.8701	1.0167	0
-0.2057	-0.1315	1
0.4001	-1.1417	1
2.1538	1.1666	0
-0.9251	-0.0848	1
-0.8995	0.4852	1
0.4146	-0.6032	1
-0.8862	0.1976	1
0.1466	-1.102	1
-0.669	0.6989	1
-0.6625	-1.1962	0
0.4244	-1.7521	0
0.353	-1.0847	1
0.1699	1.7907	0
-1.6437	-1.8271	0
0.0743	0.2517	1
-0.2287	-2.1344	0
-0.3334	0.2555	1
-0.3415	0.6223	1
0.5667	0.678	1
1.1077	0.9953	0
0.7719	-0.5581	1
0.5	2.1767	0
0.2215	-0.5555	1
0.0117	1.4506	0
-1.0997	-1.7496	0
-1.4705	-1.2142	0
1.3868	0.0714	0
-0.1955	-0.4766	1
-1.4933	-1.7715	0
1.5181	0.1543	0
2.1853	1.1233	0
-0.3637	-2.0556	0
0.7815	0.4679	1
0.5557	1.9167	0
0.2726	0.1989	1
-0.2027	-1.1295	1
0.6711	-0.5755	1
1.451	0.3812	0
0.0818	-2.253	0
-1.1305	-1.4377	0
0.004	0.5302	1
0.1214	0.5131	1
-1.3715	-1.2672	0
0.2816	0.2915	1
-0.2718	0.4682	1
-0.206	-1.1557	1
0.9113	-1.2435	0
0.4017	0.1983	1
1.2805	-0.2091	0
-1.106	-1.5992	0
0.1943	-0.4702	1
-0.3301	-0.0618	1
-0.019	1.6396	0
0.0802	-1.0404	1
0.752	0.591	1
0.7946	0.6334	1
-0.9303	3.6023	0
0.7893	-0.2778	1
0.3517	-0.6045	1
0.3373	-0.4563	1
-1.0867	0.1626	1
-0.0487	0.5984	1
-0.3333	1.8504	0
1.3446	2.2821	0
-0.0283	-1.1843	1
0.1899	-0.7976	1
1.5	-0.0069	0
1.4515	-0.3514	0
0.7378	1.2426	0
-1.2256	-1.2444	0
0.2159	0.2997	1
1.2899	-1.4726	0
0.0437	-0.2592	1
0.933	0.8579	0
-0.6067	0.1357	1
0.9441	0.3565	1
-2.4387	-0.4623	0
1.7354	-1.2311	0
-0.4153	-0.5473	1
-0.1187	0.582	1
-0.1147	1.1902	1
2.028	1.5328	0
-0.1867	-0.1459	1
-1.727	0.6764	0
-0.8585	1.0743	0
-0.1262	-0.1253	1
-0.2531	0.0053	1
-0.3513	-0.3706	1
0.4449	-0.7956	1
0.2393	-0.3447	1
1.2359	0.4933	0
-0.8674	-0.0772	1
0.1046	-0.2929	1
-2.266	-0.5805	0
2.3782	1.0157	0
1.4359	0.2795	0
-1.8984	0.7308	0
0.3497	0.3485	1
0.8692	0.33	1
1.1786	0.829	0
-0.507	-0.1759	1
0.0117	0.3355	1
1.357	0.3733	0
0.5962	0.4346	1
-2.094	0.6539	0
-0.468	0.8532	1
0.064	1.1742	1
-0.2773	1.1247	1
-1.4598	1.7674	0
0.6221	1.0323	1
1.3834	0.4725	0
-0.1748	0.6008	1
-1.4366	-0.2063	0
0.103	0.9331	1
1.1352	-2.0077	0
0.5474	-0.5053	1
-1.9421	-0.2981	0
0.9198	-0.5184	1
0.7929	1.3854	0
-0.1302	0.758	1
-1.2133	0.0962	1
-0.0382	1.7479	0
-1.616	-0.8676	0
0.1289	0.9096	1
-0.7491	-0.2548	1
-0.3711	0.621	1
0.2185	-1.3804	0
0.8216	1.112	0
0.2114	0.5278	1
-1.0853	-2.3601	0
-0.521	-0.0658	1
0.2753	0.7861	1
-1.5064	0.7422	0
-0.4412	0.3222	1
-1.0971	-1.7733	0
-0.8973	-0.3184	1
-0.5576	-0.4968	1
-1.6129	1.366	0
-0.816	1.0028	0
-0.3645	-0.5039	1
-0.2468	-0.0536	1
0.7084	0.4325	1
0.1593	0.8248	1
-0.8444	-0.1808	1
-0.5047	-0.337	1
-0.6955	-0.81	1
2.2432	0.386	0
1.4482	-1.5801	0
0.0108	-1.1444	1
-1.8421	0.3086	0
-1.7652	-0.3501	0
0.0493	1.1452	1
-0.2981	0.2976	1
-1.938	0.4761	0
-1.3168	-1.4183	0
0.2424	0.4465	1
1.3783	-1.3968	0
0.3344	-0.7039	1
-0.1798	0.0242	1
-0.9466	-1.3349	0
0.5032	0.6098	1
0.4486	0.147	1
-0.6969	0.7879	1
0.6958	-0.172	1
1.1241	-0.2335	1
-2.0004	1.6747	0
1.1036	0.3706	1
-1.6848	0.1999	0
0.3069	0.8119	1
-0.3204	-1.47	0
0.2083	1.2847	0
-1.8134	-1.1183	0
-0.2781	-0.0208	1
-0.5338	1.4169	0
2.8893	1.7164	0
1.7897	0.4735	0
-2.4984	0.5146	0
1.9003	-0.856	0
-1.325	-0.4037	0
-0.0058	0.7708	1
1.7248	-0.1887	0
0.2885	-0.7425	1
-0.0202	-1.0916	1
0.3803	0.0404	1
-1.2384	-0.8352	0
-1.4772	0.8903	0
0.348	-0.4542	1
-0.5042	1.0679	1
1.4758	0.0685	0
0.9616	0.0399	1
0.3654	0.8692	1
-0.4533	0.1353	1
-0.0243	0.4458	1
-0.7326	0.9876	0
0.2679	0.6976	1
-0.4695	-0.3962	1
0.8165	-0.0631	1
-0.2913	1.0737	1
0.3119	0.3869	1
-0.508	-1.4329	0
1.4441	-1.035	0
-1.2928	-0.8205	0
-0.4914	-0.8264	1
-0.6021	-1.104	0
-0.0191	-0.9166	1
-0.142	0.8352	1
0.1336	1.1267	1
0.0816	-2.5925	0
0.5005	0.0262	1
-0.0412	-1.1821	1
-1.4181	-0.2719	0
-0.5225	0.4003	1
0.6351	-0.1729	1
-0.3458	0.6954	1
-0.0939	-1.3754	0
0.4473	0.5071	1
-0.347	-0.0351	1
0.8282	-0.6741	1
-1.176	-1.1708	0
-0.2778	-0.7856	1
0.7021	-1.3312	0
0.6377	-0.8168	1
2.3068	-0.8783	0
0.3642	-1.5956	0
0.5551	0.1305	1
1.573	-0.2368	0
0.0335	-0.4578	1
0.5802	-1.2756	0
-0.2319	-0.4231	1
-0.4038	1.8931	0
-0.4954	0.1512	1
0.042	-0.5201	1
1.8841	1.6139	0
0.5427	-1.5119	0
0.9287	-1.015	0
0.8324	0.327	1
0.6086	0.9413	1
0.6444	0.1564	1
-0.1743	-1.6757	0
1.3931	-0.6732	0
-1.1113	0.1704	1
1.6922	0.3048	0
-1.1424	-1.6751	0
1.0131	-0.7767	0
1.0314	-0.3422	1
-1.6171	0.396	0
1.3764	-1.3548	0
-0.5567	0.0759	1
-0.1001	-1.0519	1
-0.0938	-1.5648	0
-0.3312	-1.4685	0
0.169	-0.7082	1
0.4282	-0.3134	1
0.008	0.2059	1
2.265	0.9978	0
0.0206	0.0577	1
-1.3797	0.825	0
-1.7185	-1.9168	0
-0.7875	1.608	0
0.2913	0.5324	1
0.8933	-1.6303	0
-0.1168	0.9053	1
-1.9414	0.9822	0
0.6328	0.7165	1
2.4624	1.5345	0
-0.8276	0.1423	1
-0.3266	-1.7356	0
0.1726	0.6532	1
0.371	-0.5657	1
0.5163	0.0249	1
0.1451	-1.4991	0
-0.0314	1.8464	0
1.6977	-0.5233	0
-0.0402	-1.5361	0
0.4144	-1.6645	0
-1.5297	0.5145	0
-1.702	0.8325	0
-0.1439	0.4937	1
0.3988	1.242	0
0.9457	0.6067	1
-1.5137	-1.4023	0
0.6211	1.4468	0
-0.0388	0.2195	1
-1.0916	0.6704	0
-1.5109	-0.7661	0
0.0143	1.2554	0
-1.1465	-1.0184	0
0.3228	2.5697	0
0.0763	-1.1219	1
-0.1304	0.413	1
0.5503	1.9554	0
-0.9592	1.1096	0
-0.1664	0.0929	1
-0.5084	-1.6167	0
0.5193	0.2571	1
-1.0418	0.5798	1
-0.688	1.1456	0
0.2869	0.2961	1
1.6471	1.6814	0
1.8978	0.8834	0
1.5351	-0.3962	0
-0.2307	-1.5017	0
0.7132	1.4016	0
-0.4244	1.5316	0
-0.7529	0.0178	1
0.7555	-0.3978	1
-1.0526	-0.4098	1
-0.9213	0.0258	1
-0.7807	0.4681	1
0.7311	-1.597	0
-0.8169	-0.4497	1
-0.6385	0.5514	1
0.9311	1.1482	0
1.3971	-0.2908	0
2.3397	-0.9496	0
1.935	-0.1752	0
1.0338	0.4693	1
1.4491	1.2749	0
-0.5646	0.5739	1
1.392	0.1671	0
0.6698	0.3108	1
0.9958	-0.219	1
-0.4084	-0.399	1
0.5887	0.583	1
-1.135	-1.0952	0
1.269	0.9102	0
-1.3917	0.6381	0
-0.0421	0.0847	1
-1.6821	1.8191	0
0.8217	0.1199	1
0.7662	1.3833	0
0.8747	-0.4497	1
-0.5599	0.1431	1
0.9168	0.2792	1
0.1374	-0.0184	1
-0.9074	-1.3963	0
0.1527	-0.8686	1
-0.7543	-0.0225	1
-0.142	0.3702	1
-0.1122	-0.1085	1
0.0171	0.7375	1
0.7058	-0.0172	1
-1.2917	1.0887	0
0.2477	1.2099	0
-1.1548	-0.5488	0
-0.8014	0.1509	1
1.0054	0.2927	1
0.5987	-1.6407	0
